Title,Year,Cited by,DOI,Link,Abstract,Author Keywords
Clustering-Triggered Emission from Natural Products: Gelatin and Its Multifunctional Applications,2020,62,10.1021/acssuschemeng.0c07825,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1021%2Facssuschemeng.0c07825&partnerID=40&md5=0fa2190602a74598f86d1d157ecc80dc,"It is well-known that nontraditional nonaromatic proteins have no significant conjugation. Recently, they have received more and more attention due to their unique intrinsic emission and potential application prospects. It is noteworthy that the clustering-triggered emission (CTE) mechanism was reported to explain the emission of gelatin. In this work, gelatin, a natural aggregation-induced emission (AIE) with a CTE mechanism characterized by good water solubility and excellent biocompatibility was discovered. Since gelatin has emission with different colors at diverse excitation wavelengths, including blue, green, and red, it has multiple imaging capabilities in the field of biomedicine. Moreover, gelatin has a quenching effect on Fe3+, and it can be regarded as a biosensor to detect Fe3+ concentration in the range of the normal human body serum. Gelatin is a new AIE material with a CTE mechanism that will have potential practical application prospects.",Aie; Biosensor; Clustering-triggered Emission; Gelatin; Multicolor; Chemical Engineering; Chemistry; Aggregation-induced Emissions; Application Prospect; Excitation Wavelength; Good Water-solubility; Intrinsic Emission; Multiple Imaging; Natural Products; Quenching Effect; Biocompatibility
Fabrication of a GUMBOS-based acid-base indicator: Smart probe for sensing acids and bases in any solvent,2020,15,10.1039/d0cp03157g,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1039%2Fd0cp03157g&partnerID=40&md5=5c7c3f38ab531b43e27df44909b04814,"This report outlines the synthesis of an ionic liquid-based pH-responsive indicator to sense acids or bases in non-polar as well as polar solvents. Herein, we have assembled a new ionic liquid (IL) comprised of a group of uniform materials based on organic salts (GUMBOS) by attaching a quaternary phosphonium ionic liquid with a very common acid-base indicator, methyl orange, via simple ion-exchange reaction. This integrated IL-based indicator is highly soluble in less polar solvents and exhibits good sensitivity toward the presence of acids/bases in those media. Furthermore, this indicator has been exploited in determining the dissociation constants of several acids in non-aqueous aprotic solvents by overlapping indicator method and hence this report provides essential information toward the understanding of many fundamental chemical reactions. This report has further scope for the synthesis of novel aqueous suspended nanomaterials, i.e., the nanoparticles derived from GUMBOS (nanoGUMBOS) by a simple flash nano-precipitation method. The nanomaterial has been well characterized by different spectroscopic and microscopic studies. The obtained nanoparticles also exhibit substantial pH-responsive behaviors in aqueous medium and show better susceptibility as compared to the free organic indicator. Thus, this report explores detailed studies on the IL-based indicator in sensing the acidity/basicity of various media.",Azo Dyes; Dissociation; Ion Exchange; Ionic Liquids; Nanoparticles; Nanostructured Materials; Precipitation (chemical); Solvents; Synthesis (chemical); Acid-base Indicators; Aprotic Solvents; Dissociation Constant; Indicator Methods; Ion Exchange Reactions; Microscopic Study; Nano Precipitations; Phosphonium Ionic Liquid; Indicators (chemical)
Conductive hydrogel composites with autonomous self-healing properties,2020,15,10.1039/d0sm01234c,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1039%2Fd0sm01234c&partnerID=40&md5=a6a2f6f05395c7bc443e6baf895de295,"Conventional conductive hydrogels usually lack self-healing properties, but might be favorable for smart electronic applications. Therefore, we present the fabrication of conductive self-healing hydrogels that merge the merits of electrical conductivity and self-healing properties. The conductive self-healing hydrogel composite was prepared by using single-walled carbon nanotubes (SWCNTs), poly(vinyl alcohol) (PVA), and a poly(N,N-dimethyl acrylamide) copolymer derivative modified with pyrene and borate functional moieties. While the tethered pyrene groups of the copolymer facilitated an even dispersion of the conductive components, i.e., SWCNTs, in aqueous solution via π-π stacking, the hydrogel system was formed via covalent dynamic cross-linking through tetrahedral borate ion interaction with the -OH group of PVA. The hydrogel composites exhibited bulk conductivity (1.27 S m-1 with 8 mg mL-1 SWCNTs) with a fast and autonomous self-healing ability that restored 95% of the original conductivity within 10 s under ambient conditions. Accordingly, due to their outstanding properties, we postulate that these composites may have potential in biomedical applications, such as tissue engineering, wound healing or electronic skins. This journal is",Amides; Composite Structures; Hydrogels; Medical Applications; Polyvinyl Alcohols; Pyrene; Single-walled Carbon Nanotubes (swcn); Tissue Regeneration; Autonomous Self-healing; Biomedical Applications; Bulk Conductivities; Electrical Conductivity; Functional Moieties; Poly (vinyl Alcohol) (pva); Self-healing Properties; Single-walled Carbon Nanotube (swcnts); Self-healing Materials
Cloud-point extraction associated with voltammetry: Preconcentration and elimination of the sample matrix for trace determination of methyl parathion in honey,2020,5,10.1039/d0ay02057e,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1039%2Fd0ay02057e&partnerID=40&md5=e1b8d4113aa8f67070894b54ac3637e8,"This work presents the association of cloud point extraction (CPE) and electroanalysis for the selective and sensitive determination of methyl parathion (MP) in honey. The CPE step provided the pre-concentration of MP from a complex sample, in which the optimized extraction parameters (Triton X-100 concentration of 0.75% w/v, NaCl concentration of 1.0% w/v and heating time of 30 min) were investigated using a factorial design (23). The detection of MP was performed using a cathodically pre-treated boron-doped diamond (BDD) working electrode and square wave voltammetry (SWV), after a suitable dilution of the CPE extract in Britton-Robinson buffer pH 6.0 as the supporting electrolyte. MP presented three electrochemical processes over the BDD surface, but only the reduction peak at around -0.7 V was monitored for the MP determination (higher detectability). Improved reproducibility was reached by applying an in situ cleaning step (+2.0 V for 15 s) followed by a re-activation process (-2.0 V for 15 s) between measurements. Using the optimized variables, a linear range between 0.1 and 2.0 μmol L-1 was obtained for MP with a limit of detection of 0.006 μmol L-1, a 6-fold lower value when compared with the value attained without the CPE step. The experimental enrichment factor of MP was 6.1. Also, the optimized CPE allowed the determination of MP in honey samples with good accuracy (recovery between 94 and 106%), which was not possible using direct detection (without CPE) due to the matrix interference. This is the first paper that demonstrates the combination of CPE and electroanalysis for the determination of an organic compound.",Boolean Functions; Electrolytes; Food Products; Sodium Chloride; Voltammetry; Britton-robinson Buffer; Cloud Point Extractions; Cloud-point Extraction; Electrochemical Process; Extraction Parameters; Matrix Interference; Square Wave Voltammetry; Supporting Electrolyte; Extraction
Ratiometric sensors with selective fluorescence enhancement effects based on photonic crystals for the determination of acetylcholinesterase and its inhibitor,2020,18,10.1039/d0tb02197k,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1039%2Fd0tb02197k&partnerID=40&md5=4b65bdb3335ffc1bd0bdf88c11ac74cc,"Ratiometric fluorescent sensors are powerful tools for quantitative analyses. However, gold nano-clusters (AuNCs) as typical fluorophores in ratiometric sensors have some disadvantages, such as low luminous efficiency. In this study, a highly sensitive ratiometric fluorescence sensor was fabricated by the combination of AuNCs and fluorescein (FL), and the photonic crystals (PhCs) were used to selectively enhance the fluorescence intensity of AuNCs. This fluorescence sensor was used for the sensitive detection of acetylcholinesterase (AChE) and its inhibitor paraoxon. AChE can catalyze the hydrolysis of acetylthiocholine (ATCh) to form thiocholine (TCh), which can induce the fluorescence quenching of AuNCs while having no obvious influence on the fluorescence intensity of FL. AChE can be determined in the range from 0.1 to 25 mU mL-1 with a limit of detection (LOD) of 0.027 mU mL-1, and paraoxon can be determined in the range of 0.06 to 60 ng mL-1 with a LOD 0.025 ng mL-1. This method, as a new way to selectively improve the fluorescence signal of one of the fluorophores in the ratiometric sensor, would be a promising strategy for the sensitive determination of AChE and its inhibitor.",Acetylcholinesterase; Gold; Acetylcholinesterase; Cholinesterase Inhibitors; Fluorescent Dyes; Gold; Fluorescence; Nanoclusters; Photonic Crystals; Quenching; Acetylcholinesterase; Fluorescence Intensities; Fluorescence Sensors; Fluorescence Signals; Photonic Crystal (phcs); Ratiometric Fluorescence Sensors; Ratiometric Fluorescent Sensors; Selective Fluorescence; Fluorophores; Acetylcholinesterase; Cholinesterase Inhibitor; Fluorescent Dye; Gold; Metal Nanoparticle; Chemistry; Fluorescence; Genetic Procedures; Light Related Phenomena; Liquid Crystal; Procedures; Synthesis; Biosensing Techniques; Cholinesterase Inhibitors; Fluorescent Dyes; Gold; Liquid Crystals; Metal Nanoparticles; Optical Phenomena
A new salamo-based colorimetric and fluorescent turn-on sensor with aggregation-induced emission for the rapid and highly sensitive detection of cyanide in real samples,2020,24,10.1039/d0nj05020b,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1039%2Fd0nj05020b&partnerID=40&md5=b9c3407d38fa6dfdec4b0763716e45bc,"A new, simple and easy-to-manufacture highly selective and sensitive dual-mode sensor A1, is used for CN- colorimetric and fluorescence detection. Interestingly, the solid powder of sensor A1 emits a strong green fluorescence, and has aggregation-induced emission properties. Single crystal diffraction analysis results prove that the generation of AIE properties is based on the J-aggregation mechanism. Simultaneously, A1 showed high selectivity and sensitivity to CN- in many interfering anions. The sensing mechanism of cyanide is carried out by deprotonation of the -OH group by the cyanide ion, and has been confirmed by spectroscopic studies, 1H NMR spectroscopy, Job's plot analyses and DFT calculation. The practicality of the sensor has been well proven by filter paper strips and small molecule smart fluorescent display materials. In addition, the sensor is used to detect cyanide in food materials (such as germinated potatoes, cassava and bitter almonds) with satisfactory results. The most important thing is considering the colorimetric and fluorescent dual modes, the ultra-fast response, excellent selectivity and recyclability that demonstrate its excellent value in practical applications. This journal is",Cyanide; Color; Colorimetry; Cyanides; Negative Ions; Nuclear Magnetic Resonance Spectroscopy; Single Crystals; Spectroscopic Analysis; 1h Nmr Spectroscopy; Aggregation-induced Emissions; Fluorescence Detection; Green Fluorescence; Highly Sensitive Detections; Sensing Mechanism; Single-crystal Diffraction; Spectroscopic Studies; Fluorescence; Cyanide; Absorption; Absorption Spectroscopy; Almond; Article; Calculation; Cassava; Chemical Structure; Colorimetry; Crystal Structure; Cyclic Voltammetry; Deprotonation; Fluorescence; Food Analysis; Hydrogen Bond; Isomerization; Luminescence; Molecular Interaction; One Pot Synthesis; Oxidation Reduction Reaction; Potato; Priority Journal; Proton Nuclear Magnetic Resonance; Reduction (chemistry); Spectrofluorometry; Spectroscopy; Surface Property; Synthesis; Water Content; X Ray Diffraction
Oxide nanomembrane induced assembly of a functional smart fiber composite with nanoporosity for an ultra-sensitive flexible glucose sensor,2020,39,10.1039/d0ta09211h,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1039%2Fd0ta09211h&partnerID=40&md5=4e350e7b80181ea1d8bd4c8557478ae5,"Smart cloth, as well as smart fibers, exhibits promising prospects in wearable electronics applications. However, very few kinds of smart fibers can be applied in the biomedical-related area, and the high cost and the poor adhesion between the functional layer and textile substrate remain challenging. Here, we present an efficient strategy utilizing atomic layer deposition pretreatment to induce the growth of hydroxy double salt (HDS) nanosheets on carbon fibers, and the HDS nanosheets are then chemically converted into a zeolitic imidazolate framework-67 layer, which closely attaches to the carbon fibers, forming composite Co-containing porous smart fibers (Co-PSF). On these smart fibers, a three-dimensional (3D) functional film is assembled and intimately adheres to the surface of the fibers, forming a hierarchical nanostructure with an enhanced surface area. The corresponding increased exposure of active sites and the improved electron transfer in the composite lead to improved efficiency of the electrochemical reaction and result in excellent glucose sensing in terms of good anti-interference ability, fast response, and an ultrahigh sensitivity of 4835 μA mM-1 cm-2. Furthermore, the smart textile derived from Co-PSF shows good flexibility and stable electrochemical performance under 100 cycles of 180° bending. This journal is",Atomic Layer Deposition; Electron Transport Properties; Glucose; Glucose Sensors; Graphite Fibers; Nanosheets; Textiles; Electrochemical Performance; Electrochemical Reactions; Electronics Applications; Hierarchical Nanostructures; Hydroxy Double Salts; Threedimensional (3-d); Ultra-high-sensitivity; Zeolitic Imidazolate Frameworks; Fibers
A direction-aware and ultrafast self-healing dual network hydrogel for a flexible electronic skin strain sensor,2020,168,10.1039/d0ta08987g,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1039%2Fd0ta08987g&partnerID=40&md5=44403bddb83577ed921a3abe8a1b1fb6,"As an important part of artificial intelligence, electronic skin has received more and more attention recently. However, two serious issues, slow self-healing and lack of direction recognition, have limited the burgeoning of electronic skin largely. Herein, for the first time we report a dual network flexible hydrogel, which was synthesized via cross-linking polyvinyl alcohol (PVA) and polyethylenimine (PEI) with 4-formylbenzoboric acid (Bn) to form a polymer network and then incorporating MXene into the polymer network. Due to the synergy of multiple reversible dynamic covalent bonds and supramolecular interactions, the PVA/Bn/PEI/MXene (PBPM) hydrogel exhibits direction-aware and ultrafast self-healing abilities (self-healing time ∼0.06 s) as well as rapid response performance (signal response time ∼0.12 s). Furthermore, an electronic skin strain sensor assembled by using the PBPM hydrogel can not only efficiently detect the movements in different parts of the prosthetic person body but also specifically identify the directions of the movements including head-down/up and wrist-down/up. The flexible PBPM hydrogel in this work has shown great potential in the applications of artificial skin, soft robots, health monitoring and human-machine exchange interfaces. This journal is",Artificial Intelligence; Artificial Organs; Crosslinking; Human Robot Interaction; Hydrogels; Supramolecular Chemistry; Artificial Skin; Health Monitoring; Poly (vinyl Alcohol) (pva); Polyethylenimines; Polymer Networks; Self-healing Abilities; Signal Response; Supramolecular Interactions; Self-healing Materials
An overlapped electron-cloud model for the contact electrification in piezo-assisted triboelectric nanogenerators: via control of piezoelectric polarization,2020,21,10.1039/d0ta09506k,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1039%2Fd0ta09506k&partnerID=40&md5=6ba9b6e60cde87a05b4697224facd7bb,"Huge demand for portable electronics and wearable devices in the era of the Internet of Things (IoT) has driven the demand for sources of clean energy harvested from ambient environments. Here, all-organic piezo-assisted triboelectric nanogenerators (P-TENGs) were fabricated by subsequently pairing polarized poly(vinylidene fluoride-co-trifluoroethylene) (P(VDF-TrFE)) with polyvinyl alcohol (PVA), which is a tribopositive polymer, and silicone rubber, which is a tribonegative polymer. This work aims to investigate the effect of piezoelectric polarization in P(VDF-TrFE) on the contact electrification (CE) of P-TENGs. By tuning the direction of piezoelectric polarization in P(VDF-TrFE), the electrical outputs (open circuit voltage, short circuit current density, and short circuit charge density) of the P-TENGs can be enhanced by an average of 135%. These observations were explained using a modified overlapped electron cloud (OEC) model. It is proposed that the CE was affected by the shift in energy levels of electrons which is induced by the piezoelectric polarization of P(VDF-TrFE). A maximum power density of 450 μW cm-2 was achieved by applying a constant force of 100 N on the P-TENG reverse-polarized P(VDF-TrFE) with silicone rubber. The experimental results in this work show a reliable method of electrical power enhancement in a P-TENG by tuning the piezoelectric polarization into a favored state. Moreover, the modified OEC helps to elucidate the enhancement effect of the polymer-polymer CE by providing a fundamental understanding of the effect of piezoelectric polarization on CE.",Electric Utilities; Fluorine Compounds; Internet Of Things; Nanogenerators; Nanotechnology; Open Circuit Voltage; Piezoelectric Transducers; Piezoelectricity; Polarization; Polyvinyl Alcohols; Rubber; Silicone Rubber; Silicones; Triboelectricity; Ambient Environment; Contact Electrification; Internet Of Thing (iot); Maximum Power Density; Piezoelectric Polarizations; Poly (vinyl Alcohol) (pva); Portable Electronics; Vinylidene Fluoride; Tuning
Emerging flexible sensors based on nanomaterials: recent status and applications,2020,187,10.1039/d0ta09556g,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1039%2Fd0ta09556g&partnerID=40&md5=ec1bc8966de9fd49ab73d4ceaa58a318,"Flexible sensors have received tremendous attention over the last several decades due to their outstanding properties, such as high stretchability, excellent biocompatibility, great conformability, and low cost. The main fatal aspect of flexible sensors is that the flexible material has poor conductivity, resulting in obtained flexible sensors possessing poor sensitivity. Many kinds of nanomaterials with excellent conductivity have been integrated with flexible materials to improve the conductivity of flexible sensors, such as carbon nanomaterials and metal nanomaterials. In terms of molding, 3D printing serves as an ideal technology for producing flexible sensors because it can generate previously unattainable geometric structures compared with traditional fabrications. Understanding the features of flexible materials, nanomaterials, and 3D printing technology, and assessing the possibility of their fabrication are therefore critical for the development and application of flexible sensors. Herein, we review the recent literature on flexible materials and nanomaterials, and the fabrication strategy of flexible sensors, with a particular focus on stretchable and self-healing properties. Then, we discuss the application of flexible sensors, such as biomedical devices, wearable devices, and soft robots. Finally, we provide key challenges and opportunities that lie ahead for flexible sensors.",3d Printers; Biocompatibility; Nanostructured Materials; Biomedical Devices; Carbon Nano-materials; Development And Applications; Fabrication Strategies; Flexible Materials; Geometric Structure; Metal Nanomaterials; Self-healing Properties; Wearable Sensors
Physical stability response of a SLGS resting on viscoelastic medium using nonlocal integral first-order theory,2020,86,10.12989/scs.2020.37.6.695,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.12989%2Fscs.2020.37.6.695&partnerID=40&md5=8f2bc96627d0652ed9777f9516a9f6d6,"The buckling properties of a single-layered graphene sheet (SLGS) are examined using nonlocal integral first shear deformation theory (FSDT) by incorporating the influence of visco-Pasternak’s medium. This model contains only four variables, which is even less than the conventional FSDT. The visco-Pasternak’s medium is introduced by considering the damping influence to the conventional foundation model which modeled by the linear Winkler’s coefficient and Pasternak’s (shear) foundation coefficient. The nanoplate under consideration is subjected to compressive in- plane edge loads per unit length. The impacts of many parameters such as scale parameter, aspect ratio, the visco-Pasternak’s coefficients, damping parameter, and mode numbers on the stability investigation of the SLGSs are examined in detail. The obtained results are compared with the corresponding available in the literature.",Integral Fsdt; Nonlocal Shear Deformation Model; Nonuniform Stability; Visco-pasternak’s Medium; Damping; Graphene; Shear Deformation; Damping Parameters; First Order Theories; Foundation Coefficients; Foundation Modeling; Physical Stability; Shear Deformation Theory; Single-layered Graphene Sheets; Visco-elastic Mediums; Aspect Ratio
Vibration analysis of sandwich sector plate with porous core and functionally graded wavy carbon nanotube-reinforced layers,2020,8,10.12989/scs.2020.37.6.711,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.12989%2Fscs.2020.37.6.711&partnerID=40&md5=0ee373e58d2dd247a583c38698ad873c,"This paper deals with free vibration of FG sandwich annular sector plates on Pasternak elastic foundation with different boundary conditions, based on the three-dimensional theory of elasticity. The plates with simply supported radial edges and arbitrary boundary conditions on their circular edges are considered. The influence of carbon nanotubes (CNTs) waviness, aspect ratio, internal pores and graphene platelets (GPLs) on the vibrational behavior of functionally graded nanocomposite sandwich plates is investigated in this research work. The distributions of CNTs are considered functionally graded (FG) or uniform along the thickness of upper and bottom layers of the sandwich sectorial plates and their mechanical properties are estimated by an extended rule of mixture. In this study, the classical theory concerning the mechanical efficiency of a matrix embedding finite length fibers has been modified by introducing the tube-to-tube random contact, which explicitly accounts for the progressive reduction of the tubes’ effective aspect ratio as the filler content increases. The core of structure is porous and the internal pores and graphene platelets (GPLs) are distributed in the matrix of core either uniformly or non-uniformly according to three different patterns. The elastic properties of the nanocomposite are obtained by employing Halpin-Tsai micromechanics model. A semi-analytic approach composed of 2D-Generalized Differential Quadrature Method (2D-GDQM) and series solution is adopted to solve the equations of motion. The fast rate of convergence and accuracy of the method are investigated through the different solved examples. Some new results for the natural frequencies of the plate are prepared, which include the effects of elastic coefficients of foundation, boundary conditions, material and geometrical parameters. The new results can be used as benchmark solutions for future researches.",2d-generalized Differential Quadrature Method (gdqm); Cnts Waviness And Aspect Ratio; Graphene Platelets (gpls); Rule Of Mixture; Sandwich Sectorial Plates; Two-parameter Elastic Foundations; Vibration; Aspect Ratio; Boundary Conditions; Differentiation (calculus); Elasticity; Equations Of Motion; Geometry; Graphene; Nanocomposites; Platelets; Plates (structural Components); Reinforcement; Vibration Analysis; Annular Sector Plate; Arbitrary Boundary Conditions; Different Boundary Condition; Generalized Differential Quadrature Methods; Mechanical Efficiency; Micro Mechanics Model; Pasternak Elastic Foundations; Three-dimensional Theory Of Elasticity; Carbon Nanotubes
Novel application of a fluorescent dye based on triphenylamine: Rapid detection of hydrazine in living cells and in vitro,2020,9,10.1016/j.tet.2020.131726,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1016%2Fj.tet.2020.131726&partnerID=40&md5=cbb385f5b67e0a9e5ce7076b7e8fa6dd,"Based on the multi-functionalization of organic compounds, this work mainly presented a new application of triphenylamine-based fluorescent dye T-Probe in the rapid detection of hydrazine (N<inf>2</inf>H<inf>4</inf>) both in vivo and in vitro. As an important organic intermediate, which displayed high selectivity and rapid response to N<inf>2</inf>H<inf>4</inf> in DMSO/PBS buffer (4/6, v/v) solution in the presence of other competitive species (such as K+, Cu2+, Ni2+, NO<inf>2</inf>−, NO<inf>3</inf>−, SCN−, S2−, SO<inf>4</inf>2−, SO<inf>3</inf>2−, HSO<inf>3</inf>−, Cl−, CO<inf>3</inf>2−, OAc−, NH<inf>4</inf>+, HS−, Cys, BSA, Aniline、CH<inf>3</inf>NH<inf>2</inf>, N2H4, etc.). The sensing property for N<inf>2</inf>H<inf>4</inf> was further investigated through UV–Visible, dynamic light scattering, X-ray diffraction, fluorescence spectrophotometric analyses as well as DFT/TD-DFT calculations. The results indicated that the target sensor T-Probe possessed high anti-interference ability, specificity, extremely detection limit (8.47 nM), especially immediate response speed (within 3 min) to N<inf>2</inf>H<inf>4</inf>, and whole detection process also could be dramatically observed through “naked-eye” fluorescence color change (from Cyan to Blue) under 365 nm UV lamp irradiation, Furthermore, 1H NMR and fluorescence titration experiment were also conducted to confirm the sensing mechanism. In extended application aspect, the fluorescent dye T-Probe could provide a new analytical method for N<inf>2</inf>H<inf>4</inf> detection in real water samples and visualize monitoring biological samples in living cells.",Cell Imaging; Fast Response; Fluorescence Color Change; N2h4 Detection; Triphenylamine Derivatives; Ammonia; Aniline; Carbon Dioxide; Carbonic Acid; Cysteine; Hydrazine; Nickel; Nitric Acid; Nitrogen Dioxide; Potassium Ion; Sulfate; Sulfur Dioxide; Ammonia; Aniline; Carbon Dioxide; Carbonic Acid; Chloride Ion; Copper Ion; Cysteine; Fluorescent Dye; Ground Water; Hydrazine; Nickel; Nitric Acid; Nitrogen Dioxide; Potassium Ion; River Water; Sulfate; Sulfur Dioxide; Tap Water; Thiocyanic Acid Derivative; Triphenylamine; Unclassified Drug; Analytic Method; Article; Carbon Nuclear Magnetic Resonance; Cytotoxicity; Hela Cell Line; Human; Human Cell; In Vitro Study; In Vivo Study; Limit Of Detection; Photon Correlation Spectroscopy; Priority Journal; Proton Nuclear Magnetic Resonance; Spectrofluorometry; Ultraviolet Irradiation; Water Analysis; X Ray Diffraction
